Attempt Regex,ChatGPT Output
a*(b(aaa*)*)a*,"positive example: [aabaaaa, aba, abaaa, abaaaa, abaaaaa, abaaaaaaa, b, baaaa]  
negative example: [a, aa, bb, abb, aaba, aaaaba, ba, baa]"
((((1*)?)|((11*)?))|((111*)?))|0*,"positive example:[, 0, 00, 000, 1, 11, 111, 1111, 0000, 11111, 111111, 00000]  
negative example:[01, 10, 1110, 001, 101, 1101, 011, 100]"
(a|b)b*,"positive example: [a, ab, abb, b, bb]  
negative example: [aa, ba, aaa, aba, bba]"
(baa|a)*,"positive example:[, a, baa, baabaa, aa, baaa, abaabaaa],negative example:[b, ba, aab, bab, baab, ab]"
a|b(b|ab*)aaa,"positive example:[a, baaaa, babaaa, babbaaa, bbaaa]  
negative example:[b, ab, bbb, aa, bab]"
(bb+a)*(b+a)*,"positive example: [b, a, ba, abb, bba, ab, bbb, bba, aa, bbabba]  
negative example: [bbaa, abbba, babbb, baaaa]"
(a)*(b)(aa*),"positive example: [aabaa, aba, abaa, abaaa, ba, baa]  
negative example: [a, b, aa, aaa, bbb, aabab, abaaaab]"
(ba*b)*,"positive example:[, bab, b, baab, baababb], negative example:[baa, ab, aba, bbbaa, a]"
0*1|1*0*,"positive example:[, 0, 001, 01, 1, 10, 100, 110]  
negative example:[00, 111, 101, 11, 0001, 1100, 010]"
ab|a*b*(baa)b,"positive example: [ab, baaab, abbaab, baa, bbaaab, aabbaaab, aabbaab, bbaa]
negative example: [aa, bbb, abab, a, b, aaaa, bba, baaa]"
0*(0+1)*0*,"positive example:[, 0, 00, 001, 010, 0010, 0110, 1110]  
negative example:[1, 11, 101, 110, 111, 1011, 1010]"
a*baa*,"positive example: [aabaa, aba, abaa, abaaa, ba, baa]  
negative example: [aa, aab, b, abab, aaab, aaba]"
(a*bb*a*)|a?,"positive example: [, a, aabba, aba, abb, abba, abbaa, abbba, b, bba, bb, bbb, abbba]

negative example: [aa, aaa, aab, aaaa, ba, baa]"
(0*)0*1*(0*)|(0*)1*0*(0*),"Positive examples: [000, 001, 010, 100, 0000, 00010, 0010, 00100, 0100, 1000, 01100]

Negative examples: [111, 1100, 011, 101, 1010, 0001, 11000, 0110, 0011]"
(aba|aab)(a|b)*,"positive example:[aab, aaba, aba, abaa, abaaa, abab, aabab, aabba, aababaa, ababab]

negative example:[aa, abb, ab, ba, b, aaaba, abaab, baaa, bbaa, a, bba]"
b*(ab*ba),"positive example: [aba, abba, baba, babba, babbba, bbabba]  
negative example: [a, b, aa, bb, ba, ab, baa, bbb, abab, baab]"
((0(0*1*)*0)|(1(0*1*)1))*,"positive example:[00, 101, 0010, 111, 1011, 0000, 10011, 10111, 00010, 001010]  
negative example:[01, 10, 1110, 0101, 11000, 0001, 10000, 110, 01, 100010]"
a(a)*|a*b*,"positive example: [a, aa, aaa, aab, ab, abb, b]  
negative example: [ba, bb, aabb, bab, baab]"
0?|111*,"positive example:[, 0, 11, 111, 1111, 11111, 1111111]  
negative example:[00, 01, 10, 110, 1110, 00, 011]"
((a|b)+(baa)a*b)*,"positive example:[, aabaaab, abaaaab, abaaab, abaaababaaab, abaab, bbaaab, abab, baaabaaaab, baaab, abbaaab]
negative example:[baaab, a, b, baaa, bb, ababaaa]"
(a|b)*aa+,"positive example: [aa, aaa, aaaa, baa, abbbaa, abaaa, baba, bbaaa]  
negative example: [a, b, ab, ba, bb, bba, abba, abab]"
a*|(a+b)*,"positive example: [ , a, aa, aab, ab, abab, ba, baba, aaba, aba, aaa, aaaa ]  
negative example: [ b, bb, bba, bbab, babb, baab ]"
(a*(b|bbb))*,"positive example: [b, ab, bbb, aaaaaaab, abb, aaaabbba, abbbbabbb]
negative example: [bbbba, ba, bab, bb, a, aabb, bbab]"
a*bb*a*,"positive example: [b, bb, abb, bba, abba, abbba, abbbaa, aabb, aabbaa]  
negative example: [a, ba, bbb, aa, aaa, baba, aab, baa, abbb]"
(a+b*b),"positive example: [aabb, ab, abb, abbb, a, bbb]  
negative example: [bb, aa, baa, aab, b]"
(0+1+0+)*,"positive example: [0010, 010, 0100, 010010, 0110, 0, 01010, 00100, 0]
negative example: [00, 01, 10, 101, 110, 11, 1001, 1110]"
a*b+(a|bb)*,"positive example: [aab, abbb, bb, baa, abba, bba, b]

negative example: [aaa, abbaa, bab, aa, bbbabba]"
(0*|1)11,"positive example:[0011, 011, 11, 111]  
negative example:[0, 1, 10, 110, 1011]"
a*|(?:a*|(b[a]{2})+)*,"positive example: [ , a, aa, baa, baaa, baabaa, bbaa, baabaaa, baabaaaabbaa ]

negative example: [ b, bba, abab, bb, abba, bab ]"
0*1*,"positive example:[, 0, 1, 01, 001, 00011], negative example:[10, 110, 111, 1001, 101]"
bbb*aaa*,"positive example: [bbaa, bbaaa, bbbaa, bbbaaa, bbbaaaa, bbbbaaa]  
negative example: [baaa, baa, aaa, bba, aaaa, bbb, aa]"
(0*|1)1*,"positive example:[1, 11, 111, 0111, 0001, 01, 001, 01, 000001]  
negative example:[10, 110, 101, 100, 010, 1110, 0010]"
"b(b{2,})*","Positive example: [b, bbb, bbbbb, bbbbbbb, bbbbbbbbbb]  
Negative example: [bb, bbbb, bbab, abbbb, ccci]"
a(a)*(b)*(a)*,"Positive example: [a, aa, aaa, aab, ab, aba, aaaba, aaba, aabaa, aabba]  
Negative example: [b, bb, abaa, ba, bab, baaa, baa, abb, bba, abba]"
a*|b(aa)*,"positive example:[, a, aa, b, baa, baaaa, aaa, baaaaaa], negative example:[ab, ba, bab, abaa, aab]"
(a*b|aaa)*,"positive example: [aab, ab, aaa, b, aaab, aaaaab]  
negative example: [a, aabb, ba, bb, abaa]"
(a*)(b*)(aa*)b,"positive example: [aaab, aabaab, ab, abaaab, abaab, abab, baab]  
negative example: [b, a, aa, bb, abb, aaaa, ba, bba]"
a*(baaa*)+(a|b)*,"Positive example: [baaa, bbaaa, baaaaa, baaabaaaa, baabaaa, baa, bbaaaa]  
Negative example: [aaa, aaaa, bb, ab, abab, abaa]"
"a*|[b]*[a]{2,}","positive example:[, a, aa, aaa, bbaa, aaaa, baaa]  
negative example:[ba, b, bb, ab, aba, aab]"
a*b*a+a+a+,"positive example:[aaa, aaaa, aabaaa, abaaa, abaaaa, abbaaa, baaa]  
negative example:[abaa, aa, aba, baa, bbaaa]"
((a|b)(a|b))*(aaa),"positive example: [aaa, aaaaabaaa, abaabaabbbaaa, abaabaaa, babaabbabaa, abababaaa]  
negative example: [aa, a, aabaaa, abbaaa, bbbaaa, aaabaa, baaaaab]  "
(0*1|(11)*),"positive example:[1, 01, 001, 11, 1111],negative example:[0, 10, 110, 111]"
(aa|ab|ba|bb)*(aaa)+,"positive example: [aaa, aaaaa, aaaaaaa, aaaaaaaa, abaaa, baaaa, bbaaa, abaaaaa, baaabaaa]  
negative example: [aa, aab, baa, a, aba, bab, bbb, aabbaa]"
(a+b)*bb(a+b)*,"positive example: [abb, aabb, bbabb, abbbabb, ababbb, bbba, babb, bbbb]  
negative example: [abbbba, aabbab, babbbba, bbbaa, bbabab]"
0*1(01)*(10)*,"positive example: [1, 1010, 010, 001110, 1010110]  
negative example: [0, 011, 110, 00, 0110]"
(01)*(10)*,"positive example: [ , 01, 010110, 0110, 011010, 10]  
negative example: [0, 1, 110, 001, 1010]"
((a*|bb*)b)+,"positive example: [aab, ab, abab, b, bb, bbb, bbbb]  
negative example: [a, aa, abb, ba, aba, bba, aabb]"
b*a*aa,"positive example: [aa, aaa, baa, baaa, bbaaa, aaaa, abaa]  
negative example: [a, b, bb, bba, ba, bbb]"
a(a+b)a,"positive example: [aaaba, aaba, aaa, aabaa, aaabaa], negative example: [aba, ba, abba, aaab, ab]"
(ab)+aaa*,"positive example:[abaa, abaaa, abaaaa, ababaaa, abababaaa, abababaaaa], negative example:[aaa, aaaaa, b, aab, abb]"
(a|b?)(a*b|b|ba|a*ba),"positive example:[aaab, aaaba, aab, aaba, ab, aba, b, bab, a, aa, aaa, ba, aabba]  
negative example:[bbab, bb, baa, bbba, bbb]"
(0+1)*(1+1)*0*,"positive example: [0010, 01110, 1110, 0011110, 01010, 01011110, 0110, 0111110, 110, 11110]  
negative example: [0110, 111, 10, 1010, 1100, 0101]"
(a|b)*aa(a|b)*,"positive example:[aa, baa, ababaa, bbaaa, aabaaab, aaabba], negative example:[a, b, aba, bab, abba, ba]"
(aa|ab|ba|bb)*b,"positive example: [aaaab, aab, abb, b, bab, bbb]  
negative example: [a, aa, ba, ab, aaa, bbba]"
"[ab]a{3,}","positive example:[aaaa, baaa, aaa, abaaa, baaab]  
negative example:[baa, aab, baa, ab, abba]"
(0|1)*(0000),"positive example: [0000, 00000, 1000000, 1110000, 1010100000, 110100000, 010000]
negative example: [000, 1111, 0101, 10011, 110110, 0001, 111111]"
(a*)|(a*baa*)|(baa*),"positive example: [a, aa, aabaa, aba, abaa, abaaa, ba, baa, baaa, aaaa]  
negative example: [b, ab, bba, abba, bab]"
(a*|b+)bb*,"Positive examples: [b, bb, bbb, bbbb, abb, abbb, aabb, ab, aab, aaabb, aabbb]  
Negative examples: [a, aa, aaa, ba, aba, bba, bab, bbaabb, aa, bba]"
((aa*)|(a*b*)),"Positive example: [a, aa, aaa, aab, ab, abb, b]

Negative example: [ba, bb, bba, aba, aaba, bab]"
aaa(a)*|(a|b)baaa(a)*,"positive example:[aaa, aaaa, aaaaa, abaaa, abaaaa, abaaaaa, bbaaa, bbaaaa]  
negative example:[aa, aabaaa, abaa, baaa, babaaa, bbbaaa, aba, bba, aaaab, abbaaa]"
(ab+ba?)(ab+ba)*(aa+bb+ab+ba)*,"positive example: [ab, abab, ababba, abababba, abbbaa, abb, abba, abbab]
negative example: [baa, abaa, aa, aaba, bba, baba, aba, abbb]"
(a|b+)+,"positive example: [a, aa, b, bb, ab, ba, aaa, bbb]
negative example: [c, abc, acb, cab, bac, aab]"
((aa)+(bb))*,"positive example:[, aaaabb, aabb, aabbaabb, aabb, aabbaabb, aaaaaabbbbbb, aabbaabbaabb]

negative example:[bb, aa, bbaabb, aab, abb, ab, ba]"
0*|1*|(((1*)(01)(0|1)*)((0*)(10)(0|1)*))*,"positive example: ['', '0', '00', '1', '11', '111', '0100100', '1010010', '10100100', '10100101', '1010100', '110100100']

negative example: ['01', '10', '001', '110', '1001', '101', '010', '011', '0110', '10010']"
a*b*|b*a*aaa,"positive example: [a, aa, aaa, aaaa, ab, abb, b, baaa, baa, bbbbbbaaa]

negative example: [aba, bab, bbaa, bbbbaaab, aabbb, abbbaa]"
(0*(11)*0*10*)|(0*),"positive example: ['', '0', '00', '000', '1', '11', '110', '00110', '0110', '01110', '0', '0011010', '0010', '010', '0111010', '1110']
negative example: ['101', '111', '0101', '11101', '011011', '110110', '1010', '11011', '100', '1000', '1011', '11110']"
b*|a*aa,"positive example: ["""", ""aa"", ""aaa"", ""aaaa"", ""b"", ""bb""],
negative example: [""a"", ""ab"", ""aba"", ""baa"", ""aab""]"
(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0),"positive examples: [00, 000, 0010, 010, 0110, 10, 11, 110, 111, 1110]  
negative examples: [0, 1, 01, 101, 1111, 1010, 0100]"
((a*(bb)*a*)b)+,"positive example: [aab, aabbab, abbaab, abbab, abbababbab, abbb, abbbbab, b, bbab]  
negative example: [aaa, abab, ba, a, aa, bba, abba, abb, babb]"
0*1+0*1+,"positive example:[1011, 0111, 10011, 11101, 11011, 101, 1101, 1001], negative example:[01, 0010, 0110, 100, 10, 111]."
a*|(a*b*aa)*,"positive example: [a, aa, aaa, abaa, aababaa, bbaa, aabaa]

negative example: [b, ab, aba, bab, abb, bba, baa]"
b*aa+,"positive example: [aa, baa, baaa, bbaa, aaaa, bbaaa, bbbaa, baaaaa]  
negative example: [ba, b, bba, bbb, a, bb]"
a*b*|b*a*,"positive example: [a, aa, ab, b, ba, bb, aab, abb, baa, bba, a, b]
negative example: [aba, bab, baaab, abba, baab, abab, bbab, aaba, baaa, ababab]"
"b+a{2,}","positive example: [baaa, baa, baaaaa, bbaaa, bbaa]  
negative example: [ba, b, a, baaaa, bb]"
(a+b)*(bab)*(a+b)*,"positive example:[babab, aaabbab, abababab, bbab, abbababab, ababab, aabab, ababbab, ababababbab, aababab]
negative example:[aaab, abababa, abbba, aabbabba, babba, bbb, ababababab]"
1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+,"positive example:[, 0, 00, 001, 0011, 0010, 010, 0100, 01001, 010011, 01010, 011, 0110, 01101, 1, 10, 101, 1010, 10101, 110, 111, 1110, 11101]

negative example:[101010, 011011, 010101, 100010, 110110, 101001]"
(0+(10)+)*|(1+(01)*0+1+)*|1*|0*,"positive example:[, 0, 00, 0010, 010, 010010, 01010, 1, 101, 101001, 10101, 1010101, 101011, 1010110101, 1011, 11, 110101, 111, 1111, 000, 0000]  
negative example:[0101, 10, 1010, 1110, 1001, 01, 1100, 10110, 11011]"
a*b(a*ba*ba*b)*a*,"positive example: [b, aba, abababa, abaabababa, ababbaba, abababab, ababababa, aabababa, babababa, ababaababa, aababababa, ababababaa, abababababababa, abababaaba, abababba]

negative example: [aa, abaa, ab, abb, abab, ba, baaa, abaabaa, aab, babb, babab, baba, aababa, ababa, aaab]"
a*ba*((ab|ba|b)b)*a*,"positive example: [ab, aba, abba, abbaab, aabaa, aabbaa, aabbb, ba, bba, bbba]
negative example: [aa, aabb, ababab, bab, abaaab, aabbba, babb, bbabba, abbabab, baaba]"
a*b(a|(bb|aba))*,"positive example:[aaba, ab, aba, abaa, ababa, abbb, b, ba]  
negative example:[aa, ababab, ababbb, bbaba, aaa, bbaa]"
(abb)*,"positive example: [, abb, abbabb, abbabbabb, abbabbabbabb]

negative example: [a, b, ab, ba, abba, abbaba]"
(a)(a*)*(b*)*(a*)*,"positive example:[a, aa, aaa, aaaaa, ab, aab, aaab, aaba, aabbbaa, abba], negative example:[b, ba, bb, bbb, abaa, bab, abb, bbba]"
(ab)*(b+b+)(ab)*,"positive example:[ababbb, abbb, abbbab, abbbabab, abbbbab, bb, bbab, bbbbab, ababbab, bbbb, abababbbab, bababab]  
negative example:[abbab, ab, a, b, abbaa, abababa, ababbbabbb]"
1|((0|1)*1(0|1)1*0*),"positive example: [001010, 0100, 0101, 01010, 010100, 010110, 01110, 1, 10, 1010, 11, 11010, 101110, 11100, 100, 1100]  
negative example: [0000, 0011, 000, 00, 1111, 011, 110, 101, 0110, 111]"
((b*)(a)(a)(a*))*,"positive example: [aaa, baa, baaa, baaaa, baaabaaa, bbaaa, aaaa, bbaaaa], negative example: [a, aa, abaa, baba, bbb]"
(1*01*01*101*)*1*,"positive example:[011, 11011, 1011101, 1010101011, 01011, 1011011011011, 01, 011011, 10010111, 111, 11101101]  
negative example:[00, 1010, 110, 001, 101110, 1011010, 0011, 01010, 101101110, 1110, 11101]"
(aa*|bb*)aaa+,"positive example: [aaaa, aaaaa, aaaaaa, baaa, bbaaa, bbbaaa]  
negative example: [aaa, abaa, bbaa, bbbaaab, aaba, bb, a]"
(0(1+(0*1+)*)*0)*,"positive example: [00, 010, 010010, 01010, 0101001010, 0101010, 010110, 01011010, 0110, 011010, 011010010]
negative example: [0010, 0100, 010011, 011, 1, 10, 100, 1110]"
(a*b*b)|(a*),"positive example: [aabb, abb, abbb, a, aa, b, bb, , ab]  
negative example: [ba, bba, bbb, bab, aba, aab, aabba]"
a*b*(aa)*b*,"positive example:[aa, aab, aaab, aabaab, abaa, abaaaab, abaab, abaabb, abbaab, baab]  
negative example:[a, b, aaa, aaaa, bab, bb, aabb, ab, abab, ba]"
a*|b+(a*|bb*),"positive example: [a, aa, b, ba, baa, bb, bba, bbb, bbbb]  
negative example: [ab, bab, abb, aba, babb, aaa, bbaa, babbb]"
(bab)*a*b*(bab)*,"positive example: [bab, ab, babbab, abbab, babab, aab, babbab, babbbb, babbbab, bababbab]

negative example: [aa, bbb, aba, ba, bababba, aabab, bbaa, abab, bababa, bbb]"
(1+0+1+)*|(0+1+0+)*,"positive example:[, 0, 1, 001, 100, 0101, 1010, 1100, 0110, 000111, 111000]  
negative example:[00, 01, 10, 11]"
b*a(a|b)aaa*,"positive example: [aaaa, aaaaa, abaa, baaaa, baaaaa, baaaaaa, babaaa, bbaaaaa]  
negative example: [b, aa, aab, ab, baba, baa, baaab, bbb]"
(0)*(1+)*(0)*,"positive example:[, 0, 1, 01, 10, 110, 111, 0110]  
negative example:[11, 00, 001, 100, 1010, 00110]"
bb*|a*|b*,"positive example: [a, aa, aaa, b, bb, bbb, , aaaa, bbbb]  
negative example: [ab, ba, aab, bba, abab]"
((a+b)(a+b))*,"positive example: [aabb, abba, aaabbb, baba, aabbaa], negative example: [baaa, ab, abbba, bbaa, bbb]"
(a|bb)*|(b|bb)*,"positive example: [aa, bb, aabb, bbaa, abba, abab, bbb, b, aaa, bbb]

negative example: [aba, ba, aab, abb, bba, bab, aabaa, babb, baaa, abbba]"
((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b)),"positive example: [aa, ab, abaa, abab, ababaa, abba, ba, baaa, baab, baba, babaaa]  
negative example: [a, b, aaa, bbb, abb, bab, baa, babab, ababbb, babba]"
(bb)*a*ba*(bb)*(ab)*,"positive example: [bb, ab, bba, bbab, bbabbab, bbabaab, abab, bbaabab, bbababab, bbbabba, bbbabab, bbbababb]

negative example: [a, aa, baa, bbaa, abababa, aabb, abb, baaab, abbaa, bbbaab, abaab, bbbbab]"
0*(1(11)*|0*),"positive example: [1, 0, 001, 111, 0111, 000, 0001, 0, 00001111, 011]
negative example: [10, 110, 1011, 1110, 100, 0010, 1001, 1101, 101, 010]"
a*|(?:a*|b+([a]{2})+)*,"positive example:[, a, aa, aaa, bbaa, baaa, baa, baaaa]  
negative example:[b, ba, bbb, bab, ab, abb]"
a*(b+a)*(bb+b)*(b+a)*,"positive example: [abb, baa, abbabb, abaaabb, aabbaa, baaabb, abbaaab, ababbaaabb, bbaab, ababba, bbbab]

negative example: [bb, aba, aabbab, aabab, bbaba, aaab, bbb, aa, baabba, abaa, bbbaa]"
b+,"positive example: [b, bb, bbb, bbbb], negative example: [a, ab, ba, aab]"
(((a|b)a*b)((a|b)a*ba)*)?,"positive example: [, aaabaaba, aab, aabaaaba, aabaaba, aabaabaaaba, aabaabaaabaaba, aababa, aabbaba, abaaba, babaaba, aaab, abab, baaba, baaaba, aba, bab, abaa, baa]

negative example: [aaa, abbb, bbb, bba, aabba, bbab, aa, bb, ababa, baabaa, babab, aabb, bbaa, aac, bbc, caa, abc, bca]"
b*,"positive example:[, b, bb, bbb, bbbb], negative example:[a, ab, ba, bba, bab]"
a(a|b)*a,"positive example: [aa, aba, aabaa, abba, aababa]  
negative example: [a, b, ba, ab, bab]"
(a|b)*bb*b(a|b)*,"positive example: [bba, bbba, bbaabb, abbbba, abba, abbba, aabbbbab, baabba, aabbba, babba]  
negative example: [aa, baa, ab, ba, aaaa, bbb, abab, baba, aaa, bbbb]"
0*,"positive example:[, 0, 00, 000, 0000],negative example:[1, 01, 10, 0001, 100]"
1(1?)|0*,"positive example: ['', '0', '00', '1', '11', '000', '0000']  
negative example: ['111', '1111', '10', '01', '001', '0001']"
0*(1+0*1+)*|(0+1*0+)*,"positive example:[, 0, 00, 010, 1001, 1010, 111, 1110, 0111, 00100, 00111, 0101, 11111, 110110], negative example:[01, 10, 001, 011, 1011, 1100]"
(a*([b](bb)*)a*)?,"positive example: [ε, aabbba, aba, abbb, abbba, abbbaa, abbbbba, bbba, a, aa, b, ba, abba, abbbbbba]

negative example: [abbbaabbba, baa, bab, baba, aab, ababab, bbabaa]"
(ab+aa+bb+ba)*(a+b)*,"positive examples: [ab, abaaab, abba, baba, baaa, abbaab, aab, bbaaab, baboab, abbaabbaab]

negative examples: [aaab, abbaaabba, aaaa, baabaab, abaaabaa]"
((b)(a)+)|((bbb)+(a)*),"positive example: [ba, baa, bbb, bbba, bbbaa, bbbbbba, baa, baaa, bbbba, bbbbaaa, bbbbbbaa, bbbbbbb]
negative example: [a, b, bab, bba, ab, baaaab, aab]"
(a*b*a+)|(a+b*a*),"positive example:[a, aa, aaba, ab, aba, abaa, abba, ba]  
negative example:[b, bb, aaa, abab, bba, baa, aab, bbaaa]"
(a+b)*b*(a+b)*,"positive example:[ab, ba, aab, bba, abba, babb, aabab, baaba, aa, bb, aba, bbb, baa, abb, bab, b, a]

negative example:[baba, ababab, aaa, aaba, aaaa, baaab, bbba, abababab, bababab, baab, aabbba, abbaaa, aaab, bbbba, aaaba]"
(b)+(a)+(a)*,"positive example: [ba, baa, baaa, bba, bbaa, bbaaa, bbba, bbbaa, bbbbaa], negative example: [aa, a, ab, aaa, aba]"
1(0*|1)1,"positive example: [101, 11, 111, 1001]  
negative example: [1, 10, 1100, 0010]"
"(aa|bb|ab|ba)*a{3,}","positive example: [aaaaaa, baaabaa, aaaaaaaa, ababaaa, aaaabaa, bbaaaaa, bbbaaaa], negative example: [aab, bab, abba, bb, a, ba, aa]"
0*1*0*1*,"positive example: [1, 00, 0011, 010111, 001101, 010101, 10101, 101, 0110, 01111]
negative example: [10, 110, 111, 1000, 1110, 1111, 1001, 100, 1100, 1010]"
(0|1)*01(0|1),"Positive example: [00001, 11001, 10101, 0110, 0101]  
Negative example: [0100, 101, 1000, 00100, 110]  "
(a|b)a*|b*aaa*,"positive example: [a, aa, aaa, b, ba, baa, baaa, baaaa, bbaaa]  
negative example: [ab, abc, bab, ababab, c, bb, bbb, bbbbb, ababab, abab]"
(001)|(10101)|(110),"positive example:[001, 10101, 110], negative example:[00, 101, 111, 010, 100]"
0*1+0*1+0*,"positive example:[10010, 11010, 101, 10110, 1110, 110, 100110, 1001]
negative example:[010, 100, 001, 0111, 1100, 011]"
a*|(b*aa)*,"positive example: [a, aa, aaa, baa, bbaa, abaa, bbbaa, baabaa, bbbaaa]  
negative example: [b, ab, aba, bab, aaab, aab, bbab]"
ab(ab|aa|ba|bb)*(aaa)*,"positive example: [abaaaaaaa, ababaaa, abbaaaa, abbaaaaaa, ababaaaaa, abbabaaa, abaaa, abbb, abbaaabaaa, abababaaa]

negative example: [a, aaa, aabaaa, bab, bbabaa, baa, aaaaa, bababaaa, aba, bbb]"
0*|1*|((0+1+0)*(1+0+1)*)*,"positive example: [0, 00, 1, 11, 101, 010, 0101, 010101, 0101010101, 0010101, 010010101, 0101001, 0101101, 0110101, 1010101]

negative example: [00101, 01001, 01011, 10101, 00110, 010111, 100101, 01011010, 11100, 001110]"
(a)*(aa*)|(bb)*b|a+,"Positive examples: [a, aa, aaa, aaaa, bbb, bbbbb, aaaa, aaaaaa]

Negative examples: [ab, baa, bba, bbab, bab, abbb, abbbb, bbaaa]"
a*b*a*aaa,"positive example:[aaa, aaaaa, aabaaaa, abaaa, abaaaa, abaaaaa, abbaaaa, baaaa],negative example:[aa, aabaab, abaa, baaa, abaaab, aabbbb, bbbaa]"
(((1*)+)+)|0*,"positive example: [1, 11, 111, 0, 00, 000, """"]
negative example: [01, 10, 0a, 1b, c, 1110]"
a*(b+a)*(bb)*(bbb)*(b+a)*,"positive example:[abbbbb, babbbbbb, aabbbbbbbbba, ababbbb, abbba, ababbabbba, abababbbba, abbbba, babbabbbbbba, aababbbba, abbbbba, babbbbbbba, abbbbbbba, aababbbbb, ababba, abbbbbbaba, abbbbbba, ababbbbbba],  
negative example:[aaabbbb, bbabbbb, bbbbbbabba, abbbb, abababbbbb, abaaabbbb, baaabbba, abbbbbaaa, aabbbbbbbaa, aabbbbb, bbbba, abababbbb, baaabbbbbba, aabbbba, baabbba, bbbbab, aabbbbbbaaa, abbbbbaa]"
(a*)(b(a*)(b(a*)b))*,"positive example:[, a, ababab, aaababaaab, aababab, baababab, abab, babab, aabababaab, abbabababbab, abbaabbabab],  
negative example:[bba, baab, baabb, babba, aaabbaa, abababa, aaaabaaaa, bbbbb, ababababababa, aaababba]"
0*1(0|1)*,"positive example:[001, 0110, 0101, 100, 110, 11]  
negative example:[00, 0, 000, 10100, 1100, 1110]"
a*b|(a|ba*b)*,"positive example:[, a, aa, aab, ab, b, baab, bab, bb, ba, aaa, aba]
negative example:[bbb, baba, baabb, abab, aabba, aabab]"
(((1?)*|(11?)*)|(111?)*)*|0*,"positive example:[, 0, 00, 000, 0000, 1, 11, 111, 1111, 11111, 111111, 1110, 11110, 01, 001, 101, 010, 1111111], negative example:[01, 0011, 101010, 11101, 11100, 00111, 11011, 0110, 10111, 110110, 11011, 01101, 101111, 011111, 111101]."
1*,"positive example: ['', '1', '11', '111', '1111'], negative example: ['0', '01', '10', '100', '101']"
(a+b+a+b+)*,"positive example:[, aabab, abaab, abab, abababab, ababb, abbab],negative example:[aab, aba, abb, bab]"
(b*aa*b*)|(b*a*ab*),"positive example:[a, aa, aab, baa, baaab, baab, baabb, bab, bbaab],negative example:[b, ab, abb, bb, bbb, babb]"
(ab|ba|aa|bb)*aaa,"positive example: [aaa, aabaaa, baaabaaa, ababaaa, bbbbaaa, abaabaaa]  
negative example: [a, aa, aba, bab, baab, ababab]"
((a|bb)*ba*(a|bb))*,"positive example:[, abba, aabab, bbab, baabba, babaabb, abaaba, ababbaa], negative example:[a, ab, abb, baaab, bbaba, bababa, aabbb, bbabbaa]"
(a|b+aaa)*,"Positive examples: [b, baa, bbaa, bbbaaa, aaabaaa, abaaa]

Negative examples: [baaaa, ac, aac, bbbaaaaa, bba, ab]"
(a)*(bb)*(b+a)*,"Positive example: [bb, aabb, ab, abbaa, abbbaa, b, bba, ba, bbaba, aaabbba]

Negative example: [abbbabbbb, aaabbbbbb, abbbbabb, bbbbbaa, babab, ababab, abbbabab, aabbaabb, aabbbb]"
0*1*,"positive example:[, 0, 001, 01, 011, 1, 0001, 111, 000, 100], negative example:[10, 101, 110, 010, 1110, 1101, 0110]"
"[a-b](ba{2,})?","positive example:[a, abaa, b, bbaa, abaaa, bbbaaa]  
negative example:[aba, abaaab, bbabaa, babaa, aaaa, bbb]"
