Attempt Regex,ChatGPT Output
a(a|b)+a(a+b)*,"positive example:[aaaab, aabab, aabbbaa, abaaa, abaaab, abbbaa, ababba, abbaaa, aaabaa, abaab, aaabbbba, abaaaaba, aabaab],negative example:[a, aa, ab, bba, baba, bbbb, aabaa, abbaaba, abbbab, aaaaaaa, aabbaab, aba, aaabaabb]"
"((a)*(b)+a{2,})*","positive example:[bbaa, bbbaa, bbaaa, baabbaa, babbaa, bbbaa, bbbaaabbaa]  
negative example:[ab, abba, b, a, ba, baa, baaaa]"
(ab*)|(ba*)|(aa*)|(bb*)(aaa),"positive example: [aaa, baaa, bbbbaaa, a, bbaaa, b, abbb]  
negative example: [bb, bab, aab, bbaaaaa, bbaaabb, abbba, aaaabaa, aaaabbb, abaa, bbaabb, baab, bbaa, abab, bbaaba, bbbba, bbabb, bbaba]"
((0*1)|(10*))*,"positive example: [1, 10, 101, 011, 1001, 0001], negative example: [0, 11, 1000, 0010, 010, 110]"
(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,"positive example:[bb, abbb, aabb, bab, bbbbb], negative example:[aaa, aaab, ab, a]"
0*(01*01*)*,"positive example:[0, 00, 01, 0011, 000111, 010011, 0001100, 010101],negative example:[1, 10, 111, 01110, 100, 0010, 0101010, 01101]"
b*a*|a*,"positive example: [b, a, ba, baa, bbb, aaa, bbbaa, bba, ab, aaaa, bbaaa, bb, aab, b*a*|a*], negative example: [abb, bbabaabba, aaab, abaa, aabba, bab, babb]"
a*|b+,"positive example:[aaa, , bbb, b, aaaaa, bbbbbbb],negative example:[abb, bbbab, baa, abaabba, aaab, ba, ab, bab]"
(a)*(b)*(b)(a)*(bb)*(a)*,"positive example:[babbaa, babbbb, aabbb, babbaaa, aabbbabbbba, baaabba, ba]

negative example:[aabaaabaabbaa, bbbab, aa, babbb, babbba, bab, babab, babbaaaba, babbbbb, babbabb, babbab]"
a?(a|bb)*b*,"positive example:[a, bb, abb, aa, aaab, aabbb, b, aaaa, bbbb, ab],
negative example:[aba, bbaa, baa, aabbab, bbaba, ababb, bbaaa, aabbaa, abba]"
(0*11+0*)*,"positive example:[11, 011, 001100, 0001110, 110111, 000, 111, 00000110]  
negative example:[10, 110, 0001, 0110, 001010, 111001, 01110, 01]"
(a)*(bb)*(a)*(b)*,"positive example:[b, abb, aab, aaaa, abbbb, aabb, bbaaa, aabbbb, a, bb]
negative example:[bbbba, bab, aaba, abba, bbabb, bbaaab, ababab, aabba]"
(0*1(11)*0*)|(11)*,"positive example:[111, 011111, 01110, 0111, 0100, 0001, 1111, 1000, 1110, 01, 10, 0, 1100, 111111, 110110]
negative example:[01101, 01001, 01100, 011, 011101, 110, 000, 101, 0101, 1101, 11000, 0000, 011100, 1111110, 1010, 01100]"
(a)*(b)*(a)*(b)(a)*(bb)*(a)*,"positive example: [babba, baba, bababbbb, babaaabb, bababbaa, bab, aabbbaaabbbbaaa, aabbb, bababba, aabbbaaabbbb, ba]

negative example: [aa, bababaabaa, bababbbbb, bababbaab, babbbbaaabb, bababbab, aabaaababbb, babababb, bababbba, bbbabab, babab, babbaba, babaaab, babbab]"
0*(1+0*1+)*,"positive example:[1, 11, 101, 111, 10101, 1101101, 011, 000111], negative example:[10, 1000, 1100, 1110, 0110, 000101, 1011, 1101010]"
(a|b)a+b*a*,"positive example:[baa, aaa, abbba, babba, abaa, aabbaa, baab, aaaaab],negative example:[bb, ab, aa, ba, bba, babb, abbb, baaaab, bbaa, babbb]"
(aa|bb)|(ab|ba)aaaa*,"positive example:[bb, aa, abaaa, baaaaaa]  
negative example:[bba, , a, ab, bab, b, baa, bbb, ababb, aaaaa, aabbb, abaaaaabb, abaa, abbb, abba, abaaaaaba, abaaba, abaabb, abaaab, ababa]"
((a|b)a*b)*(a|b)a*ba,"positive example: [bbaaaba, bbabbba, ababbba, abbba, abaaaba, abbaba, baababa, bbbba, bbaaba, bbaba, bbbaba, aaababa, abaaba, ababa, abaaabbbaba]  
negative example: [abaaa, ababb, aaabb, abaab, abbb, abba, bbbb, abab, bbab, bbabab, baabb, bbba, bbaab, bbaaa, bbabb, ababab, abababab]"
(0|1)+(0|1)+(0|1),"positive example:[000, 0110, 111, 1010],negative example:[00, 01, 1, 0000, 1111]"
a*(b|bb|bbb)*a*,"positive example: [aa, aabbbaaa, aabbb, ba, a, b, ab, aab, abb, aabbaa]

negative example: [bbbab, aabaaabbbab, babaa, bab, bababa, bbabb, ababb, aba]"
0*|0((11*0)*|0*)|1((00*1)*|1*),"positive example:[, 0, 1, 00, 111, 10001, 101111, 0101010, 1010101, 0001100, 110011, 0110, 100, 000, 1100, 10010, 1110, 101010, 0100]
negative example:[01, 100, 11110, 110, 1010, 001, 1101, 0001, 1010010, 100110, 011, 0101, 01001, 111011, 010001, 111, 10111, 1000, 101110]"
b|aa*bb,"positive example:[b, abb, aabb, aaabb, aaabbb], negative example:[bb, a, abaa, abbb, aaab, ababa]"
(001|10101|110),"positive example:[110, 001, 10101]  
negative example:[00, 11, 01, 101000, 101001, 1000, 1110, 1010100, 1010111, 1010110, 1, 101, 1101, 1010101, 1001, 1100, 1111, 10110, 101111001, 10]"
a*|b(aa+)*,"positive example:[aaa, , baaa, b],negative example:[baba, bba, baaab, babb, bbb, abbabb, abaa, aaab, baab, ba]"
a|b+a|b+aaa,"positive example:[baaa, bbba],negative example:[baaaaa, aa, , baabb, baaabb, ab, bbbabaa, baaba, baa, bbb, bbbabbb]"
a*b*(ba+)*b,"positive example: [baba, abbab, abbaab, aabbaaab, baabaaab]

negative example: [ababaa, bbaa, aaabb, babbb, bbaaa]"
(ab+ba)*(a+b+b?)+a+b?,"positive example:[ababbaa, aab, abaabab, abbab, abba, baba, abaaa, abababba],  
negative example:[aaa, aa, bbb, baa, ababaa, abababab, ab, abbaa, aabbaa, babaaba]"
(1?|11?)|111?,"positive example:[, 1, 11, 111],negative example:[0, 10, 1110, 1111, 110, 100, 1011]"
(a|b*(aa)),"positive example:[aa, a, baa, bbbaa], negative example:[abb, , b, aaab, aaaa, aabb, baab, baba, babb, baaa, bbba, aaba, abaabba]"
(a+b)*|bab|(a+b)*,"positive example:[, bab, aab, abaab, ab, baa, aba, bba]
negative example:[bb, abba, baaa, babaa, babbb, b, ababba, ababbb, bbaa, bbbb, baab, ba]"
0+0+1,"positive example:[001, 0001, 00001]  
negative example:[11, 0, , 00, 010, 10, 0111001, 000011, 00101, 00110, 00111, 00100]"
0*1(11)*|0*,"positive example:[0, 1, 00, 01, 111, 00111, 00011]
negative example:[10, 011, 101, 1110, 1100, 001001, 1011]"
b*aa(a+b)*,"positive example:[aa, baa, bbaa, aaaab, aabaa, aaabb, aaab, aab, abaab, aabbaa]  
negative example:[ab, bb, baaaba, aaba, aba, ba, aaaaaba, bba, babaa, aaaaabaa]"
(ab)*,"positive example:[, ab, abab, ababab],negative example:[a, b, aa, abb, aba, bab]"
a*(bab*)*b,"positive example:[ab, abab, ababab, aabab, aaabab, aaababab, bab, babab, ababb, aab, b]  
negative example:[ba, baab, baa, aaba, bbb, aba, bbaa, abaa, aababbb, abb]"
(0*1|(11)*|(101)*|11),"positive example: [01, 1, 111111, 1111, 0001, 101101, 11, 101, 101101101]

negative example: [101110, 101111, 101100, 1000, 1110, 1011, 10110101, 011, 1100, 0100, 00011]"
(a+b)*(a+b)*,"positive example:[, a, b, aa, bb, ab, ba, aaa, aab, aba, baa, abb, bab, bba, aaa, aabab, aabb], negative example:[bbba, baaab, ababa, baab, bbb, aaaba]"
((a)*|b)(a|bb)*|b,"positive example:[bb, , bbabb, aaabb, abbbb, abba, b, a, baa, baba, ab, aaa]  
negative example:[abbab, bbabbb, abaa, abbb, aaababbaab, baaab, aabbb, ababbb, bbabba, abbaa]"
(b*)a*,"positive example:[, b, bb, bba, baa, bbaaa],negative example:[aba, baab, aaab, bbab, abbab]"
((0+1+)|(1+0+))*,"positive example:[010110, 001, 010111, 111010, 10000, 10110, 10011, 1010, 10101, 010101]
negative example:[0, 1, 00010, 01010, 0100, 1011, 11101, 011, 1100, 0100]"
0*1*0*,"positive example:[00, , 001, 1110, 001000],negative example:[101, 001110101100, 1011, 10001]"
b|a*(bb|a)*,"positive example:[b, a, aa, abb, bb, aaa, aaabb, abba, bbbb, aabbaa]  
negative example:[bab, baa, bbaba, bbb, abbba, abbaba, abaa, abbb, aaababbaab]"
((a+)|a*b+a*),"positive example:[bb, aaa, ab, abbba, aaabaaa, ba, a, aa, abba, aba, b, aaaa, bba]  
negative example:[, bab, abbbabbbaab, aaabab, abaaab, ababa, abab, bbab, ababaaa, bbbb, baa, aab]"
a*(b(aaa*)*)a*,"positive example: [aabaa, baaa, abaaaa, aaa, baaaa], negative example: [bba, bb, aa, abba, aabaabbaabb]"
((((1*)?)|((11*)?))|((111*)?))|0*,"positive example:[, 0, 00, 000, 1, 11, 111],negative example:[01, 10, 100, 101, 1110, 1100]"
(a|b)b*,"positive example:[ab, abb, bbb, a, b], negative example:[aa, abba, bba, aabb, baaa]"
(baa|a)*,"positive example:[, baa, a, baabaa, aabaaa, aaaa, baaabaaa]  
negative example:[baabba, babbb, baaab, aaba, aabababaa, baabbb, aba, aaab]"
a|b(b|ab*)aaa,"positive example:[a, baaabaaa, bbbbaaa],negative example:[b, aba, abbaaa]"
(bb+a)*(b+a)*,"positive example: [b, ba, bba, bb, bbaa, bbaba]  
negative example: [a, ab, aab, bbbab, baa]"
(a)*(b)(aa*),"positive example: [baa, abaa, ba, aaab, b, baaa]  
negative example: [bb, a, aba, aaba, abb, aaa, bab]"
(ba*b)*,"positive example: [b, baab, bab, bba, babb, bbab], negative example: [a, babba, aba, abb, aa, baa]"
0*1|1*0*,"positive example:[000, , 01, 1, 0001, 1000, 1110]  
negative example:[011, 101, 000100, 0101, 0110, 0111, 111000100110, 1011]"
ab|a*b*(baa)b,"positive example:[ab, bbaab, abbbbaab, abaab, aabbaab, abbaab, aaaabaab, aabaab, baab],negative example:[bbbaaabaabb, baabba, , aa, a, aaaab, abbb, abaa, aabb, abba, abab, baaaa, baba, babb, aaba, baabab, baabaa, baabbb, ba]"
0*(0+1)*0*,"positive example:[, 01, 00010, 010, 100, 00010000, 0101, 000, 1110, 0101010],negative example:[011, 0001011, 111001, 10, 111, 1010, 1101, 101, 11011]"
a*baa*,"positive example: [baa, aabaa, aaabaaa, baaa, aabaa]  
negative example: [baba, aa, babb, baaab, aabbaabba, bbb, aab]"
(a*bb*a*)|a?,"positive example:[abb, , aba, a, bbbaaa, aaba, aab, aaaabb, a, bba, bb, aa, bbaa]
negative example:[bbbab, aa, babaa, bab, aaaabab, abbab, aabab, aabbab, baaabbbab, abab, ab, bbb, ba, abba]"
(0*)0*1*(0*)|(0*)1*0*(0*),"positive example:[0, 1, 000, 000111000, 11000], negative example:[1010, 0110, 1111, 1001]"
(aba|aab)(a|b)*,"positive example:[abaa, abaaa, ababb, aabaa, aabab, aabb],negative example:[aa, , bb, ab, a, abbaa, abbbb, aaab, aaaa, ba]"
b*(ab*ba),"positive example:[aba, bbabbba, abba, babba, abbba, bbbabbba]  
negative example:[bba, bb, bbaabbab, abaaa, ababb, abbbaab, ababa, abbb, aaaa, abab, ba, aa, a, bbba, bbb]"
((0(0*1*)*0)|(1(0*1*)1))*,"positive example:[11, 001111, 1101011, 001100011, 1001101, 1111101, 0011011, 000, 0110, 1100, 11100, 10011, 001000, 001110, 001011, 11011011, 000111000, 110011, 00100011]  
negative example:[001, 100, 10011110101, 001101, 1101, 1110, 11001, 01101, 00001, 0011001, 11011, 01110, 1000100, 101, 0000, 0101, 1101100]"
a(a)*|a*b*,"positive example:[a, aa, aaaa, ab, aabbb, aaab, abbb],negative example:[b, ba, bb, abb, baa, aabbbabbaab, ba]"
0?|111*,"positive example:[0, 111, 1111, 11111, 111111],negative example:[10, 110, 011, 001, 01, 100, 1110, 101, 11101, 1000]"
((a|b)+(baa)a*b)*,"positive example:[baaa, babbaa, bababaaa, bbaa, baaabaa, babaa, abbbbaaaa, babaaa, ababbaa, abaa]
negative example:[abab, aba, bb, aa, ababaaa, aaabab, bbab, baa, abaaab, aabb]"
(a|b)*aa+,"positive example:[aa, bbaa, abaa, aabaa, abaaaa, baaa],negative example:[ab, baa, bab, baaba, aabb, bbabab]"
a*|(a+b)*,"positive example:[, a, aa, abb, abab, abba, baba, aba, aab, baab, babb],negative example:[b, abbaaa, aaabb, abbbaa, aaaaab, abbb, baa, bbaa]"
(a*(b|bbb))*,"positive example:[, abb, abbb, aab, aaabbb, ab, aaabbbb, aaabb, abbbab]
negative example:[abaaabbba, abba, aba, aabbba, bba, baa]"
a*bb*a*,"positive example:[bba, abbba, aabbbaa], negative example:[bb, a, abba, bab, aaabba]"
(a+b*b),"positive example:[ab, abb, aab, abbb, aaab], negative example:[bb, aaa, aba, aaabbbaabbaa, abab, ba, b]"
(0+1+0+)*,"positive example:[, 010, 000010, 0010, 0101110, 0100]  
negative example:[11, 1, 0000, 01, 0101, 000101, 01011, 100]"
a*b+(a|bb)*,"positive example: [baaabb, babbbb, babba, aabbbabb, aabbb, ba, ab, bab, abba, abbba]

negative example: [baba, aa, babbb, babaaabba, babab, babbaba, aabbbaaabbba, aaa, abbbab, baab]"
(0*|1)11,"positive example:[011, 11, 111, 00011]  
negative example:[01, 0001111101, 1110, 01101, 01100, 000, 100, 1, 101, 011100, 0101, 1101, 0100, 1111, 1100]"
a*|(?:a*|(b[a]{2})+)*,"positive example:[aaa, , baabaa, baa, baa?, baabaaa, baaa, ?:?baa]
negative example:[baab, baabba, bb, aba, aba?, baa?b, ?b, baa?ba, ?a, aaba, ?aa, baabaaa?, baaab?]"
0*1*,"positive example:[, 0, 1, 00, 111, 0111, 000011, 01]  
negative example:[10, 1100, 00101, 1000, 1110, 001010, 110]"
bbb*aaa*,"positive example:[bb, bbb, bba, bbba, bbaa, bbbbaa, bbaaa, bbbaaa, bbbbaaa], negative example:[aaa, bba, abb, b, bab, baa, bbbb, bbbbaaaaba, bbbbaaaabb, bbaab, bbabb, bbaba, aaaaa, aa, aba]"
(0*|1)1*,"positive example:[0, 1, 011, 111]  
negative example:[10, 0110, 100]"
"b(b{2,})*","positive example:[b, bbb, bbbbb, bbbbbb]  
negative example:[bb, bbbab, bba, abbbba, abb, b, bbabb]"
a(a)*(b)*(a)*,"positive example:[a, aa, ab, aaa, aba, aab, aaabbbaaa],negative example:[b, bb, aabb, ba, abb, aaabab, abab]"
a*|b(aa)*,"positive example:[, a, aa, aaa, b, baa, baaaa], negative example:[bba, baba, baaa, babb, bbb, ababaa, abbb, aaab, baab]"
(a*b|aaa)*,"positive example:[abb, , aaa, aab, ab, aaaab, aaab],negative example:[aaba, abaa, aaaa, abba, b, baa, aaabab]"
(a*)(b*)(aa*)b,"positive example:[bbbab, baaab, bab, abaab, abbab, abbbab, aaab, abab]  
negative example:[bb, aaa, , aba, abababb, ababb, aaabaaabaaaba, abbbbaa, abba, ababba, abbabb, ababbb, ba]"
a*(baaa*)+(a|b)*,"positive example:[baa, abaa, aabaa, baaaa, aabaaa, aaaabaa]  
negative example:[ba, bb, aaab, aabaaaaa, aba, abba, b]"
"a*|[b]*[a]{2,}","positive example:[aa, , bbaa, aaaa, bbaaa],negative example:[baba, aba, ab, babb, baaab, bbba, baa, baab]"
a*b*a+a+a+,"positive example:[baaaaa, bbbaaa, aabaaa, aabbaaa, abaaa, aaaaa, aaabaaa, aaaaabbaaa, abbaaa]  
negative example:[abb, , aa, baaabb, baaaba, aba, a, aaaba, aaabb, aaaaab, aabb, baaaaab, baba, bbbaa, babb, aaba, bbbaabaa, bbbaabbb, ba]"
((a|b)(a|b))*(aaa),"positive example:[aaa, abaaa, aaaaa, bbaaa, aaabaaa, abbaaaa, abbbaaa, aaabbbaaa, aaabbaaaa, baaaa, aabbbbaaa, aaaabbaaa, aababaaaa, aaaabaaaa]

negative example:[baa, aabb, bbb, aaaa, ba, aba, aaabb, aaaba, abb, aabbb, ab, aaaaab, aaaab, aaab]"
(0*1|(11)*),"positive example:[01, 1, 111111, 0001, 1111, 11, 0, 111, 0000, 0000001],negative example:[1110, 011, 000, 100, 101, 0110, 1101, 01, 10, 1100, 11101]"
(aa|ab|ba|bb)*(aaa)+,"positive example: [aaabbbbaaaa, bbaaaaaaaa, abaabaaaaaa, baaaaaaa, aaaabaaa, aaabbaaaaaaa, aaaaabaaaaa, aababaaaaaaaaa, baaaabaaaa, abbbaaaaaa, baaaaaa, bbaaaaaa, aaaaaaaabbaaaaa, aaaaabbaaaaaaa, aaaaaaabaaaa, aaaaaaaa, abaaaaa, aaabaaaaaa, aaaabbaaaaaaa, aaabbaaaaa, aaaaabbaaa, aaabbbaaaaaaa]

negative example: [abbab, baa, aaba, baaab, aaaaaabaaa, aaabaab, abbaabba, aaabb, aaaaaabba, aaabab, bbab, aababa, baaaab, abaabab, aaaaaaa, aaaaaaaabaaa, aaaa, babaaa, aaaaaba, aaaaaabab, aa]"
(a+b)*bb(a+b)*,"positive example:[bbaaabab, aaababbb, abbb, bbab, bb, aabbabb, ababbb, babb, abbabb, bbbaa],negative example:[abb, bba, ab, bbabb, bab, baa, aaaba, bbbaabba, bbbb, bbabaabb, abaa, ba, abba, bbbab]"
0*1(01)*(10)*,"positive example:[01, 1010, 001, 1110, 100110],negative example:[10, 0110, 000, 111, 1000, 1101]"
(01)*(10)*,"positive example:[01, 0110, 010, 01010, 0101010]  
negative example:[110, 011, 101, 111, 1001, 0010, 0001, 100, 1011, 10100]"
((a*|bb*)b)+,"positive example: [b, abb, bab, aab, abbabab, bbbbb, babbbaaab]  
negative example: [aaba, bbbaba, baa, aa, bb, abbbb]"
b*a*aa,"positive example:[aa, baa, aaaaaaa, bbaa, bbaaa, bbaaaa],negative example:[abb, bba, bb, aba, aaba, aaaab, bbaabbaabb]"
a(a+b)a,"positive example:[aaba, aaaba, aaabaa, aaaabba, aaabbaa], negative example:[, bb, a, aa, aab, ab, bbb, abb, aabba, aaaab, abaa, ba]"
(ab)+aaa*,"positive example:[abaaa, abaaaa, ababaaa, abaaaaa, ababaaaa]  
negative example:[, a, aa, aaaa, ab, abb, bb, aba, abaa, ba, abab, abaab, abbbb, abba]"
(a|b?)(a*b|b|ba|a*ba),"positive example:[baba, bba, ab, aaba, b, baaba, baaaab, ba, aab, aaab, aba, aaaaab, aaababa, ababa]  
negative example:[abb, , bbb, abaaa, ababb, aaabbaa, aaabbbb, bbaa, bbab, baabb, babaa, babb, baaa, babab, abab, aabaa, aaaba, aaabbba, abba, baaab]"
(0+1)*(1+1)*0*,"positive example:[110, 01, 01110, 00010, 1111, 1111000, 110111000]  
negative example:[011, 0001011, 100, 101, 1111011011, 1101, 110100, 1100011]"
(a|b)*aa(a|b)*,"positive example: [aa, baa, abaa, aaba, baaa, baba, aaaa, abbaa, bbabaa], negative example: [ab, bba, baaabb, bb, ababab, a]"
(aa|ab|ba|bb)*b,"positive example:[abb, baaab, bab, bbabb, aab, bbb, ababb, aaaab]  
negative example:[aa, aaa, bb, bba, babaa, ab, aba, bbbba, baa, abbba, aabaa, ba]"
"[ab]a{3,}","positive example:[baaa, aaaa, baaaaa, aaaaaa, baaaaaaa], negative example:[, aa, aaa, a, b, baa, aabab, ba, aaaab, abaa, baabb, babb, aaba, baaaaab]"
(0|1)*(0000),"positive example:[10000000, 110000, 0000011110000, 1110000, 1010000, 00000000, 010000, 0000010000, 0110000, 11111010000]

negative example:[0110, 000011, 1001, 11110, 0100001, 00110, 000100, 000001, 11011, 0110001]"
(a*)|(a*baa*)|(baa*),"positive example: [a, aa, aabaaa, b, baaa, baa]  
negative example: [bba, babaa, bab, bbb, aab, aabaaabbabb]"
(a*|b+)bb*,"positive example: [abbb, abbbbb, bbb, aabbbbbbb]  
negative example: [aaaa, bbaa, ababab, aaaabbb]"
((aa*)|(a*b*)),"positive example:[a, aa, aaa, aaaaa, ab, abb, abbb], negative example:[b, baa, aababaabb, bb]"
aaa(a)*|(a|b)baaa(a)*,"positive example:[aaaaa, abaaa, bbaaa, aaaaaa, abaaaa, bbaaaa, aaaaaaaaa, abaaaaa, bbaaaaa, aaaaaaaaaa]  
negative example:[bba, aa, a, ab, b, bab, bbb, baa, ababb, abaab, aaab, abbb, abba, aabb, aaba, aaaaabaa, abaaab, ababa, aba]"
(ab+ba?)(ab+ba)*(aa+bb+ab+ba)*,"positive example:[abbaabb, abbaabbaabba, abbabaabbaabba, abbaabbaabbaab, abbaababa, abbaabbaabbaabba, abbaabbaaabba, abbaaababaa, abbaabbabbaabba, abbaabbaabbaa, abbaabbaabbaaabba, abbaabbaabbaaab, abbbba, abbaabbaabbaaa, abbaabaaabba, abbaaabbabbaa, abbabbaaabba, abbaaaab, abbaabb, abbaabbaabbb]
negative example:[bbbaa, abbabba, abbaabaa, abbaabbb, abbaaab, abbaaabbaa, ababb, abbb, baabba, abiabba, ababbabaa, ababba, aabaa, ababa, aabab, abbaaaa, aabba, baaaba, abbaabbab, ababbbaa]"
(a|b+)+,"positive example: [ab, aaaa, abbb, ba, bbbb], negative example: [aab, bab, ccc, abc, bba]"
((aa)+(bb))*,"positive example:[, aabb, aaaabbbb, aabbaabb, aaaaaaaaaabbbbbbbbbb]
negative example:[aab, abb, aabab, abba, aaabb, bbaa, aa, bb, abbaa]"
0*|1*|(((1*)(01)(0|1)*)((0*)(10)(0|1)*))*,"positive example:[, 0, 111, 1110100111000, 01010, 1110100111011, 0110, 0000, 10110]  
negative example:[011, 10100111, 0011, 111001011, 10000, 1011, 0010, 00001, 10, 010]"
a*b*|b*a*aaa,"positive example: [baaaaa, aaa, , ab, bbbaaa, b, aaabbb, a, baa, bb, aaaa]

negative example: [aba, baaab, baaaaabb, baba, baaaaaba, aaaba, baabaa, baabbb, babb, abbbaa, abbbab, bbb, abbb]"
(0*(11)*0*10*)|(0*),"positive example:[0, 00, 000, 11, 110, 0110, 00110, 1110, 1100, 10, 00010, 1010, 11010, 0110110], negative example:[1, 010, 11011, 101, 1001, 0011, 0111, 000110, 11110, 11001, 011, 110110]"
b*|a*aa,"positive example:[, b, bb, bbb, a, aa, aaa, aaaa]  
negative example:[ab, aba, ba, aaba, bab, baa, aaaab, abba, aabb]"
(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0),"positive example:[110, 11, 00, 0110, 10, 010, 1100, 0010, 1110, 100, 11110]  
negative example:[, 0, 11110111, 011101, 11110000, 001, 1, 101, 011100, 0101, 0011, 1101, 111, 011, 1111, 11111]"
((a*(bb)*a*)b)+,"positive example: [abab, abbab, abababab, aabbbabb, abbba]  
negative example: [abb, babba, aaabb, aabab, abaa]"
0*1+0*1+,"positive example: [101, 1101, 0011, 1001, 0011000111], negative example: [00, 100, 001, 1101011, 1101110, 11010, 1110, 1010, 00110100010]"
a*|(a*b*aa)*,"positive example:[a, aa, aaa, aaaaa, bbaa, aaaa, aababaa]  
negative example:[abab, baaab, baabab, abaa, bbaaa, aaaaba, bba]"
b*aa+,"positive example: [baa, baaa, bbaaa, bbaaaa, aa, aaa]  
negative example: [b, bb, bbb, ab, aba, abba, a, aab, aabb]"
a*b*|b*a*,"positive example:[, a, bbbaaa, bbb, abbb, aaab, ba, aa, ab, bba, aaaa, bbbbb, abb]
negative example:[baba, baaab, aba, bbbabbbaab, bab, aaabbbaa, abab, abba, baaabaaa, abababa]"
"b+a{2,}","positive example:[baa, baaa, baaaa, bbaaa, bbbaaa], negative example:[a, aa, aba, bb, baa, bbb, abaaa, baaab, ab, bbbbb]"
(a+b)*(bab)*(a+b)*,"positive example: [ab, bab, aab, bbab, baba, ababab, babbaa, aababbab, bababab, aba, babbababab]

negative example: [baab, aabb, babba, bbb, aaab, babbb, baaa, ababb, babababbb, babababba]"
1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+,"positive example: [1, 0, 01, 10, 001, 110, 0101, 1010, 0110, 000, 111, 0000, 1111, 01010, 10101, 010010, 10001, 11101, 11010, 101100, 100110, 00001, 11100, 0100101, 1010110, 011110, 000011, 111100, 0100000, 111111, 0010010]

negative example: [00110, 0101001, 0011010, 0011101, 01010101, 10101010, 010010010, 101001010, 110001110, 010101001, 010000101, 0100101010, 111000110, 110100101, 0100110101, 000011100, 000111000, 101010101, 110110110, 000010101, 010110110, 00110011, 010100101, 011011101, 0100011101, 0111011101, 0101000010, 1100110011, 01001010101, 1111111111]"
(0+(10)+)*|(1+(01)*0+1+)*|1*|0*,"positive example:[, 000, 11, 111, 1111, 0001010, 01000010010, 0100100010, 01010, 100001, 101001111, 1011, 010]  
negative example:[1010, 110, 01111, 0100, 1100100, 101100110, 11001110, 0110100, 01011, 010101, 101100, 010011, 110000110, 1100101, 0001, 0101, 0100100001]"
a*b(a*ba*ba*b)*a*,"positive example: [ab, abaabbb, abbaaab, baaab, abab]
negative example: [aaaababa, babbbb, aabaaa, bba, abbb]"
a*ba*((ab|ba|b)b)*a*,"positive example:[bbaba, baa, bbababb, abba, babbbaa, aababbaa, bba],negative example:[bbababaaaa, bbabaa, ababab, bbbbb, bbababab, aa, bbbbba]"
a*b(a|(bb|aba))*,"positive example:[ba, bb, aba, abba, aababba, baaab, baabba], negative example:[abb, bbb, ababa, aaba, bbaba, aaabbb, abbbba]"
(abb)*,"positive example:[abb, abbabbabb, abbabb, abbabbabbabb],negative example:[ab, a, bb, baa, abba, aba, aab, abbba]"
(a)(a*)*(b*)*(a*)*,"positive example:[a, aa, aaa, ab, aab, aaaa, abb, abbb, aaaaa], negative example:[b, ba, bbb, bab, abab, bbba]"
(ab)*(b+b+)(ab)*,"positive example: [bb, abbb, bbbb, ababbb, bbbab, abbbbab]  
negative example: [abb, ab, ba, bab, bba, bbbaa, bbbba]"
1|((0|1)*1(0|1)1*0*),"positive example:[1, 011, 100, 101, 110, 1000, 10001, 11011, 1110, 1100], negative example:[0, 0001, 11001, 0011, 0000, 1010, 0110, 01001, 00010]"
