Attempt Regex,ChatGPT Output
((0*1)|(10*))*,"positive example: ['1', '0', '10', '010', '101', '110', '0001', '0010', '1010', '0101']
negative example: ['11', '00', '1001', '0110', '111', '000', '1100', '1011', '0011', '0100']"
(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,"positive example: [abbbbb, aaabbb, bbba, aabbbba, bbbaa, bbba, babbaa]
negative example: [aaabaaa, abba, aaa, baaa, aaab, bb, aa]"
0*(01*01*)*,"Positive example: [ """", ""0"", ""01"", ""0011"", ""000101"", ""001011"", ""00011100"", ""010101"" ]

Negative example: [ ""1"", ""10"", ""011"", ""110"", ""101"", ""00011"", ""010"", ""0110"" ]"
b*a*|a*,"Positive examples: ['b', 'a', 'baa', 'a', 'aaa']

Negative examples: ['baab', 'aaabbb', 'bab', 'abab', 'bbaa']"
a*|b+,"Positive example: [ """", ""a"", ""aa"", ""aaa"", ""b"", ""bb"", ""bbb"" ]  
Negative example: [ ""ab"", ""ba"", ""c"", ""abc"", ""cab"" ]"
(a)*(b)*(b)(a)*(bb)*(a)*,"Positive examples:  
[aabb, bbaaa, bbbaaaa]

Negative examples:  
[ababa, bbb, abbaab]"
a?(a|bb)*b*,"Positive example: ['a', 'aa', 'abb', 'bbbb', 'aab', 'abbab', 'abab', 'ab']

Negative example: ['bba', 'baa', 'abba', 'bbbaa', 'abbbba', 'aaaba', 'babab']"
(0*11+0*)*,"Positive example: [110, 1110, 011, 001100, 110110]

Negative example: [10, 1011, 111, 01010, 1001]"
(a)*(bb)*(a)*(b)*,"positive example: ["""" , ""a"", ""bb"", ""ab"", ""ba"", ""aabb"", ""aa"", ""bbb"", ""abab"", ""abba"", ""aab"", ""bbaa""]  
negative example: [""b"", ""aaa"", ""bbbba"", ""bba"", ""bbabb"", ""ba"", ""babab"", ""aabab"", ""abbb"", ""abbbba""]"
(0*1(11)*0*)|(11)*,"positive example: [ ""0"", ""1"", ""11"", ""1111"", ""010"", ""0110"", ""011110"", ""000111000"", ""1100"", ""111111"", ""000"", ""111000"", ""00011"" ]

negative example: [ ""10"", ""101"", ""110110"", ""0010"", ""1010"", ""1001"", ""11101"", ""100"", ""00111010"", ""11010"" ]"
(a)*(b)*(a)*(b)(a)*(bb)*(a)*,"positive example: [ababa, aaabbaa, abbabaabaaa, aaaaaabaaa, bbbabaa]
negative example: [aab, abbabba, babaa, abbbba, aabbbb]"
0*(1+0*1+)*,"positive example: [1, 101, 1101, 1001, 111, 10101, 1111, 10001, 100000111, 110011],
negative example: [0, 00, 000, 10, 100, 110, 011, 0101, 001, 1110]"
(a|b)a+b*a*,"positive example: [aa, aba, aabaa, ba, baa, babaa]  
negative example: [a, b, abb, bb, ab, aab]"
(aa|bb)|(ab|ba)aaaa*,"Positive examples: ['aaaaa', 'bbaaaa', 'abaaaa', 'baaaaa', 'aaaaaa']
Negative examples: ['aa', 'bb', 'abab', 'baaaa', 'abbb']"
((a|b)a*b)*(a|b)a*ba,"Positive example: [ ""ababa"", ""bbaba"", ""aaababa"", ""aba"", ""aababa"" ]  
Negative example: [ ""a"", ""b"", ""aaa"", ""abbba"", ""abab"" ]"
(0|1)+(0|1)+(0|1),"Positive example: [001, 110, 011, 101, 100, 010, 111]  
Negative example: [00, 1, 01, 1110, 0000, 1101, 2]"
a*(b|bb|bbb)*a*,"positive example:[""aa"", ""abba"", ""abbaa"", ""abbaaa"", ""ababba""], negative example:[""b"", ""abbb"", ""bbb"", ""aabbb"", ""bbba""]"
0*|0((11*0)*|0*)|1((00*1)*|1*),"positive example: ["""" , ""0"", ""00"", ""000"", ""111"", ""101"", ""1100"", ""1001"", ""0110"", ""1000""]
negative example: [""01"", ""10"", ""1110"", ""001"", ""011"", ""1010"", ""11001"", ""0010"", ""10011"", ""1111""]"
b|aa*bb,"positive example:[b, aab, aaabbb, bb]
negative example:[a, aa, abb, ab]"
(001|10101|110),"Positive example: [001, 10101, 110]  
Negative example: [000, 111, 0101]"
a*|b(aa+)*,"Positive example: [ """", ""a"", ""aa"", ""aaa"", ""b"", ""baa"", ""baaa"", ""baaaaaaa"" ]

Negative example: [ ""ab"", ""ba"", ""bb"", ""baab"", ""bab"", ""baaaaab"" ]"
a|b+a|b+aaa,"Positive example: [ ""a"", ""b"", ""ba"", ""bba"", ""bbba"", ""aaa"", ""aaaa"" ]

Negative example: [ ""bb"", ""ab"", ""aab"", ""abb"", ""bbaa"", ""baba"", ""abba"" ]"
a*b*(ba+)*b,"Positive example: [ ""b"", ""ab"", ""ba"", ""bab"", ""baab"", ""baba"", ""ababab"", ""aababaab"" ]

Negative example: [ ""aa"", ""bb"", ""abba"", ""aaab"", ""baaa"", ""baa"", ""babaabb"", ""aabbb"" ]"
(ab+ba)*(a+b+b?)+a+b?,"positive example:[abababaabba,abbbbbbababbabaab,baaab]
negative example:[abaaabbaaa,abbbbabaaababbb,aababb]"
(1?|11?)|111?,"Positive example: [ ""1"", ""11"", ""111"", """", ""0"" ]

Negative example: [ ""1111"", ""10"", ""110"", ""001"", ""2"" ]"
(a|b*(aa)),"positive example: [a, bbaa, aa, baa, aa, bbaaa, bbbbaa]

negative example: [b, ba, abb, bba, ab, aaa, bb]"
(a+b)*|bab|(a+b)*,"positive example: ['a', 'b', 'aa', 'bb', 'abab', 'bab', 'ab', 'aba', 'baba', 'baab', 'aaa', 'babab', 'bba']
negative example: ['ba', 'abba', 'bbaa', 'bababab', 'abbaa', 'babaa', 'aabbb', 'abbb', 'baa', 'babba']"
0+0+1,"positive example: [001, 000001, 0001]  
negative example: [01, 100, 011]"
0*1(11)*|0*,"positive example:[1, 011, 111, 0, 000, 0011]
negative example:[10, 110, 101, 1001, 11, 00010]"
b*aa(a+b)*,"Positive example: [aa, baa, baaa, aaab, baab, aaaa, bbaab, baaab]

Negative example: [a, b, abab, ba, bb, ab, baaaab, baaabbb]"
(ab)*,"Positive example: ['ab', 'abab', '', 'ababab']
Negative example: ['a', 'b', 'aba', 'abb']"
a*(bab*)*b,"Positive example: [ ""b"", ""ab"", ""bab"", ""aabab"", ""ababbb"", ""bababb"" ]  
Negative example: [ ""a"", ""ba"", ""abb"", ""aab"", ""baa"" ]"
(0*1|(11)*|(101)*|11),"Positive example: [ """", ""1"", ""0"", ""00"", ""101"", ""11"", ""1100"", ""1111"", ""101101"", ""00"" ]

Negative example: [ ""010"", ""111"", ""1010"", ""1110"", ""1101"", ""011"", ""100"", ""1010"", ""111111"", ""0101"" ]"
(a+b)*(a+b)*,"positive example: ["""", ""a"", ""b"", ""aa"", ""ab"", ""ba"", ""bb"", ""aaa"", ""aab"", ""aba"", ""abb"", ""baa"", ""bab"", ""bba"", ""bbb""]

negative example: [""c"", ""ac"", ""bc"", ""cab"", ""bacb"", ""abcac"", ""abbc"", ""ca"", ""dc"", ""e""]"
((a)*|b)(a|bb)*|b,"positive example: [ """", ""b"", ""a"", ""ba"", ""bba"", ""abb"", ""bab"", ""babab"", ""abab"", ""bbbb"", ""baa"" ]

negative example: [ ""aaa"", ""bbb"", ""babbb"", ""aa"", ""ab"", ""bbaaa"", ""aabb"", ""bbbbb"" ]"
(b*)a*,"positive example: [ """", ""b"", ""bb"", ""a"", ""ba"", ""bba"", ""aaa"", ""bbbaa"" ]
negative example: [ ""ab"", ""bab"", ""aab"", ""babab"", ""abba"" ]"
((0+1+)|(1+0+))*,"positive example: [ """", ""01"", ""10"", ""000111"", ""111000"", ""010110"", ""1001"" ]

negative example: [ ""0"", ""1"", ""110"", ""001"", ""0110"", ""1010"", ""0000"", ""1111"" ]"
0*1*0*,"Positive example: [ ""0"", ""10"", ""100"", ""0001"", ""0100"", ""00100"", ""1110"", ""1100"" ]

Negative example: [ ""1"", ""01"", ""011"", ""111"", ""101"", ""0101"", ""1001"", ""0011"" ]"
b|a*(bb|a)*,"Positive example: [b, a, aa, aba, abb, abba, aabab, aabbaa, aaa, bb, aabbb]

Negative example: [ba, bba, aaab, abbaa, bab, abbaaa]"
((a+)|a*b+a*),"Positive example: [ ""a"", ""b"", ""ab"", ""ba"", ""aaa"", ""bb"", ""baaa"", ""aab"", ""bba"", ""bbaa"", ""abba"" ]

Negative example: [ """", ""aaab"", ""bbbb"", ""abab"", ""babab"", ""aabb"", ""bbb"", ""ababab"", ""baab"", ""aaaab"" ]"
a*(b(aaa*)*)a*,"Positive example: ['a', 'ba', 'baa', 'baaa', 'b', 'aba', 'abab', 'aaaa', 'aaabaaa', 'abaaaa']

Negative example: ['baba', 'aab', 'abaaaab', 'baaaaab', 'abb', 'aabba', 'bab', 'aaabb', 'bb', 'abaaba']"
((((1*)?)|((11*)?))|((111*)?))|0*,"Positive example: ['1', '11', '111', '0', '00', '000', '10', '110', '1110']

Negative example: ['01', '011', '101', '100', '1111']"
(a|b)b*,"positive example: [ ""a"", ""ab"", ""abb"", ""abbb"", ""b"", ""bb"", ""bbb"" ]

negative example: [ ""c"", ""ba"", ""cab"", ""abc"", """", ""aabb"" ]"
(baa|a)*,"Positive example: [a, baa, aa, baabaa, aaba, baaa, abaa, aaaaa]  
Negative example: [b, aba, baaab, aab, ab, bb, ba, abb]"
a|b(b|ab*)aaa,"positive example: [ ""aaaa"", ""baaaa"", ""bbaaa"", ""bbbaaa"", ""bbabaaa"" ],  
negative example: [ ""a"", ""b"", ""ba"", ""abaaa"", ""bbaa"", ""bbbaaaa"", ""ababaaa"" ]"
(bb+a)*(b+a)*,"positive example: [bbaa, aa, bbbabaa, bba, ababa, ab]

negative example: [abaabb, aab, baaab, bbabb, aabab, baa]"
(a)*(b)(aa*),"positive example: [baa, abaa, aaabaa]  
negative example: [aab, baaa, bba]"
(ba*b)*,"positive example: [ """", ""b"", ""bb"", ""bab"", ""babbb"", ""babbab"", ""babbbab"", ""baabab"", ""bbb"", ""bbab"" ]

negative example: [ ""a"", ""ab"", ""ba"", ""aab"", ""aaba"", ""aba"", ""abba"", ""aabab"", ""aa"", ""baa"" ]"
0*1|1*0*,"positive example: [1, 01, 001, 1110, 100, 1100]
negative example: [10, 101, 0101, 11101, 1010, 11100]"
ab|a*b*(baa)b,"positive example: ['ab', 'aaab', 'bbbaaab', 'baaab', 'baa'],
negative example: ['b', 'a', 'aaa', 'bbb', 'ba', 'bbb', 'baaabb']"
0*(0+1)*0*,"positive example: [ ""01"", ""0"", ""0010"", ""1110"", ""010010"", ""000110"", ""11110"" ], negative example: [ ""10"", ""1101"", ""101"", ""111"", ""110"", ""1010"" ]"
a*baa*,"Positive example: ['baa', 'baaa', 'abaaa', 'aaabaa', 'aaabaaa']  
Negative example: ['a', 'ab', 'b', 'ba', 'aaa', 'bbaaa']"
(a*bb*a*)|a?,"positive example: [a, aa, bba, abb, abba, bb, aabbaa, aaa, bbbaa, bbbb, ab, aab, baa, abba, abab]
negative example: [b, aba, bab, baaab, baab, aabba, aabaab, bbab, abbb, bbb, aabbb, ba, aaaab]"
(0*)0*1*(0*)|(0*)1*0*(0*),"Positive example: [ ""000"", ""0001"", ""00000"", ""111"", ""1110"", ""0011"", ""000111000"", ""010"", ""110"", ""1010"" ]

Negative example: [ ""01"", ""10"", ""111111"", ""0001111"", ""1110000"", ""0010"", ""01010"", ""11010"", ""01110"", ""01000"" ]"
(aba|aab)(a|b)*,"Positive examples: [abaa, aabab, abaabb, aabaa, aabba]

Negative examples: [aaa, bb, ababa, a, ba]"
b*(ab*ba),"positive example:[abba, babba, abba, bbabbba]
negative example:[abaa, bab, aabbaa, bbaaa]"
((0(0*1*)*0)|(1(0*1*)1))*,"Positive example: ['00', '11', '000', '111', '00100', '11011', '000111000', '101101', '0', '1', '']

Negative example: ['010', '101', '011', '1001', '100', '1100', '0011', '1110', '0001', '0101', '1100']"
a(a)*|a*b*,"positive example: [ ""a"", ""aa"", ""ab"", ""b"", """" ], negative example: [ ""ba"", ""bb"", ""aba"" ]"
0?|111*,"Positive example: [ ""0"", ""11"", ""111"", ""1111"", ""11111"" ]  
Negative example: [ ""1"", ""10"", ""01"", ""1110"", ""0111"" ]"
((a|b)+(baa)a*b)*,"Positive example: [baab, bbaaab, aabaab, babbaa, baa]

Negative example: [ab, aaabb, abba, bbbab, aaa]"
(a|b)*aa+,"positive example: [aa, aaa, baaa, ababaaa, bbbaa, aaaa]
negative example: [b, ab, aab, ba, bb, ababab]"
a*|(a+b)*,"Positive example: ['', 'a', 'aa', 'aaa', 'ab', 'abab', 'aab', 'aba', 'b', 'bb', 'ba']

Negative example: ['abbab', 'bba', 'babaa', 'c', 'bac', 'acb']"
(a*(b|bbb))*,"positive example: ["""" , ""ab"", ""abbba"", ""aaabbb"", ""aaab"", ""aaabbbabbb"", ""ba"", ""b"", ""bbba"", ""bbbbb"", ""aabbbabbba""]
negative example: [""bba"", ""bb"", ""bbbba"", ""abbbba"", ""bbbb"", ""abbbabbbb"", ""c"", ""bac"", ""bbbbbb"", ""abab""]"
a*bb*a*,"positive example: [ ""bba"", ""abb"", ""abba"", ""bb"", ""abbba"", ""aabb"", ""abbaa"" ]

negative example: [ ""aaa"", ""bbb"", ""baa"", ""aab"", ""bab"", ""a"", ""b"" ]"
(a+b*b),"Positive example: [ab, a, abbb]  
Negative example: [b, aa, bbb]"
(0+1+0+)*,"Positive example: ['010', '1010', '0101010', '01010', '010101010']
Negative example: ['00', '11', '1001', '0110', '0001']"
a*b+(a|bb)*,"positive example: [b, ab, abbb, aaab, aabbab, bbba, aaabbbbb, aaabbabbb]
negative example: [ba, aab, bbbaaa, aababb, bbbaa, aaabbaa, bbaab]"
(0*|1)11,"positive example: [011, 111, 0011, 00011, 000011]  
negative example: [0, 1, 00, 10, 110]"
a*|(?:a*|(b[a]{2})+)*,"Positive example: ['a', 'aaa', '', 'baa', 'baabaa', 'ababaa']

Negative example: ['b', 'bba', 'ab', 'baab', 'aab', 'bbb']"
0*1*,"positive example: [ """", ""0"", ""1"", ""01"", ""001"", ""111"", ""0001"", ""01111"", ""00011"" ]  
negative example: [ ""10"", ""110"", ""100"", ""101"", ""010"", ""1110"", ""0100"", ""1101"", ""1001"" ]"
bbb*aaa*,"positive example: [baa, bbaa, bbbaa, baaa, bbaaa, bbbaaa]  
negative example: [aba, aa, bb, bab, ab, abaa]"
(0*|1)1*,"positive example:[1, 01, 000001, 01111, 1]
negative example:[0, 10, 001, 00010, 010]"
"b(b{2,})*","Positive example: [ ""b"", ""bbb"", ""bbbbb"", ""bbbbbb"", ""bbbbbbbb"" ]

Negative example: [ ""bb"", ""bbbb"", ""bbbbbbb"", ""bbbbbbbbbb"", ""bbbbbbbbbbbb"" ]"
a(a)*(b)*(a)*,"Positive example: [ ""a"", ""aa"", ""ab"", ""aab"", ""aaa"", ""aba"", ""abaa"", ""aaab"", ""abba"", ""abbaaa"", ""abbaa"", ""aabba"", ""aabbaa"" ]

Negative example: [ ""b"", ""ba"", ""abaaab"", ""bba"", ""aaabb"", ""bab"", ""bb"", ""abbaab"", ""baa"", ""abaabb"", ""baaa"", ""baab"", ""abab"", ""abb"" ]"
a*|b(aa)*,"Positive example: ['a', 'aa', 'b', 'ba', 'baaa', 'baaaaa']

Negative example: ['bba', 'ab', 'banaa', 'aba', 'bab']"
(a*b|aaa)*,"Positive examples: ['ab', 'aaa', 'aaab', 'b', 'abab', 'aaaab', 'aaabaa', '']

Negative examples: ['aab', 'baa', 'baaa', 'aaaa', 'bb', 'abba', 'aaaac', 'c']"
(a*)(b*)(aa*)b,"positive example: ['aab', 'aaab', 'aaaab', 'abaaab', 'aabaaab']  
negative example: ['b', 'ab', 'ba', 'bb', 'abb']"
a*(baaa*)+(a|b)*,"Positive example: ['baaa', 'aaaaaabaaa', 'baaaa', 'baaabaa', 'baaaabaaa']

Negative example: ['b', 'aaab', 'bab', 'abab', 'aabaaa']"
"a*|[b]*[a]{2,}","positive example: [aaaa, aa, baa, bbbaaa]
negative example: [b, aab, bab, bb]"
a*b*a+a+a+,"Positive example: [aa, baa, abaaa, aaaaa, aba, baaa, aabaa]  
Negative example: [b, bb, ab, abb, aab, bab, bba, abba]"
((a|b)(a|b))*(aaa),"positive example: [aaa, baaabaaa, aabaaa, babaabaaabaa, bbbaaabaaa]

negative example: [aa, aabaa, ababab, bbba, babaa]"
(0*1|(11)*),"positive example: [ ""1"", ""11"", ""0"", ""01"", ""001"", ""1111"" ], negative example: [ ""10"", ""101"", ""110"", ""0010"", ""1110"" ]"
(aa|ab|ba|bb)*(aaa)+,"Positive example: [ ""aaaaaa"", ""abaaabaa"", ""bbaaa"", ""abbbaaa"" ]

Negative example: [ ""aa"", ""abab"", ""bbab"", ""aabb"" ]"
(a+b)*bb(a+b)*,"Positive examples: ['bb', 'abb', 'bbb', 'abab', 'babbb', 'ababb', 'bbba']

Negative examples: ['a', 'b', 'ba', 'abba', 'ababab', 'aa', 'bab']"
0*1(01)*(10)*,"positive example: [01, 010, 1010, 0101, 1110, 0001010, 000010, 1110, 01101010, 0110]

negative example: [0, 1, 10, 11, 101, 110, 1001, 0011, 0111, 1101]"
(01)*(10)*,"positive example: [ """", ""01"", ""0110"", ""011010"", ""011011011010"" ]

negative example: [ ""0"", ""1"", ""10"", ""0011"", ""1101"" ]"
((a*|bb*)b)+,"Positive example: [ ""abb"", ""abbbb"", ""bb"", ""b"", ""aaab"", ""bbb"" ]

Negative example: [ ""a"", ""aaa"", ""abab"", ""aabb"", ""bbbbbb"", ""aaabb"" ]"
b*a*aa,"positive example: [aa, baa, aaaa, baaa, bbaaa]  
negative example: [a, b, bb, ab, bbb]"
a(a+b)a,"Positive example: [aaaba, ababaa, abaaa]  
Negative example: [aaa, abba, baa, abab, bba]"
(ab)+aaa*,"positive example: [abaaa, abababaaa, abababaaaaaa, abaaa, ababaa]  
negative example: [a, ab, aba, abbaaa, aaa, abaa, abba]"
(a|b?)(a*b|b|ba|a*ba),"positive example: [ ""ab"", ""aaab"", ""a"", ""b"", ""ba"", ""aaaab"", ""bba"" ]

negative example: [ ""aab"", ""bbaa"", ""bab"", ""aba"", ""baba"", ""aaaabb"", ""babab"" ]"
(0+1)*(1+1)*0*,"Positive examples: [ ""01"", ""11"", ""100"", ""11000"", ""0"", ""1"", ""1111000"", ""111"", ""110"", ""1110"" ]

Negative examples: [ ""10"", ""1001"", ""101"", ""0110"", ""11101"", ""1010"", ""010"", ""1101"", ""11101"", ""111111011"" ]"
(a|b)*aa(a|b)*,"Positive example: [ ""aa"", ""aaa"", ""baaa"", ""aab"", ""bbaa"", ""ababaa"", ""aabb"", ""ababaaab"" ]

Negative example: [ ""a"", ""b"", ""aba"", ""abab"", ""ba"", ""bbb"", ""ab"" ]"
(aa|ab|ba|bb)*b,"positive example: [ ""ab"", ""bab"", ""aab"", ""babab"", ""bb"" ]
negative example: [ ""a"", ""aaa"", ""aba"", ""bbbb"", ""abba"" ]"
"[ab]a{3,}","positive example: [aaaa, baaaa, aaaaaa, baa, baaaaa], negative example: [aa, ab, baa, aba, a]"
(0|1)*(0000),"positive example: [0000, 10000, 0110000]  
negative example: [1111, 01010101, 101110]"
(a*)|(a*baa*)|(baa*),"Positive example: ['a', 'aaa', 'ba', 'baa', 'baaa', 'aaabaaa', 'b', 'baaa']
Negative example: ['bab', 'abba', 'ab', 'bba', 'abab', 'abbaa']"
(a*|b+)bb*,"positive example: [ ""abbb"", ""bbbb"", ""bb"", ""aaaaabbbb"", ""bbbbbb"" ]  
negative example: [ ""abba"", ""ba"", ""a"", ""bbbba"", ""aaaa"" ]"
((aa*)|(a*b*)),"positive example: [ ""a"", ""aa"", ""aaa"", ""ab"", ""abb"", ""aab"", ""aabb"", ""b"", ""bb"" ]
negative example: [ ""ba"", ""bba"", ""aba"", ""bab"", ""babab"", ""abba"", ""ac"", ""bac"", ""abc"" ]"
aaa(a)*|(a|b)baaa(a)*,"positive example: [ ""aaa"", ""aaaa"", ""aaaaa"", ""bbaaa"", ""bbaaaa"", ""aba"", ""baaaaa"" ], negative example: [ ""aab"", ""abaaa"", ""baba"", ""baabba"", ""abbbaa"", ""baa"", ""bbabaa"" ]"
(ab+ba?)(ab+ba)*(aa+bb+ab+ba)*,"Positive examples: ['abba', 'abab', 'ababa', 'ababab', 'abbabba', 'abbabb', 'ababbaaa', 'ababaab', 'ababbabbb', 'ababababaaaa']

Negative examples: ['a', 'b', 'aaa', 'bbb', 'ababab', 'ab', 'ba', 'ababb', 'abaa', 'abbaaa', 'ababbaa']"
(a|b+)+,"positive example: [ ""a"", ""b"", ""bb"", ""ab"", ""aa"", ""ba"", ""bbb"", ""abab"", ""bba"" ]  
negative example: [ ""c"", ""ac"", ""bc"", ""aba"", ""abc"", ""bac"", ""ca"", ""cc"", ""acc"" ]"
((aa)+(bb))*,"positive example: [aabb, aaaabbbb, aabbaabb, aaaabb, aaaaabbbbbb]  
negative example: [abab, abba, aaabbb, bbaa, aabbbb]"
0*|1*|(((1*)(01)(0|1)*)((0*)(10)(0|1)*))*,"Positive examples: ['0', '1', '00', '11', '010', '101', '1100', '00101', '111', '0010101', '1010110']

Negative examples: ['011', '100', '1110', '1010', '0001', '11011', '110111', '01010', '10101', '01110', '11101']"
a*b*|b*a*aaa,"Positive example: [ """", ""a"", ""b"", ""aa"", ""bb"", ""aaa"", ""baaa"", ""ab"", ""aab"", ""bbaaa"", ""aaab"" ]

Negative example: [ ""aaaaaab"", ""abab"", ""babaa"", ""aba"", ""bba"", ""aabb"", ""abaaa"", ""bbbbbaaaa"" ]"
(0*(11)*0*10*)|(0*),"Positive example: ["""" , ""0"", ""00"", ""11"", ""011"", ""110"", ""1100"", ""1110"", ""01110"", ""010"", ""100"", ""0110"", ""0""*100, ""11"" + ""0""*50 + ""1"" + ""0""*10]
Negative example: [""1"", ""101"", ""111"", ""00011"", ""11111"", ""001011"", ""10"", ""00110"", ""1111"", ""1010"", ""01101"", ""11100""]"
b*|a*aa,"positive example: ["""", ""b"", ""bb"", ""bbb"", ""a"", ""aa"", ""aaa"", ""aaaa"", ""aa"", ""aaaaaa""]
negative example: [""ba"", ""ab"", ""aba"", ""aab"", ""aabbb"", ""bba""]"
(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0),"Positive examples: ['010', '110', '11', '00', '10']  
Negative examples: ['1100', '101', '001', '111', '000']"
((a*(bb)*a*)b)+,"positive example: [ ""abab"", ""abbab"", ""aabbbab"", ""abbbbab"", ""abbabaabbab"" ]  
negative example: [ ""aaba"", ""bb"", ""baaabb"", ""aabba"", ""abbabb"" ]"
0*1+0*1+,"Positive example: [ ""1101"", ""100110"", ""011101"" ]

Negative example: [ ""000"", ""1111"", ""001"" ]"
a*|(a*b*aa)*,"positive example: [aaaa, aa, bbaa, aabbaa, aaabbaaabbaa]
negative example: [b, ab, aaa, baa, aabaa]"
b*aa+,"Positive example: [ ""baa"", ""aa"", ""baaa"", ""aaa"", ""bbaa"", ""bbaaa"" ]

Negative example: [ ""a"", ""b"", ""bb"", ""abab"", ""ab"", ""b"" ]"
a*b*|b*a*,"Positive examples: ['a', '', 'b', 'aa', 'bb', 'ab', 'ba', 'aaa', 'bbb', 'aab', 'bba', 'bbbb', 'aaaa']
Negative examples: ['abab', 'baba', 'abba', 'baab', 'ababab', 'bababa', 'aabba', 'bbaab']"
"b+a{2,}","positive example: [baa, baaa, baaaa, bbaaa, bba, bbbaaaaa]  
negative example: [ba, b, a, bab, bb, ab]"
(a+b)*(bab)*(a+b)*,"Positive example: ['bab', 'ababa', 'bbabb', 'ababab', 'aabbab']

Negative example: ['ababababa', 'baba', 'baa', 'aab', 'bba']"
1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+,"Positive examples: [ ""111"", ""000"", ""1010101"", ""110011"", ""00110"", ""111010"", ""000111"", ""101"", ""0"", ""1"" ]

Negative examples: [ ""012"", ""11020"", ""abcd"", ""110@"", ""+++"", ""0012"", ""0x0"", ""10102"", ""000xx"", ""111o"" ]"
(0+(10)+)*|(1+(01)*0+1+)*|1*|0*,"positive example: [ """", ""0"", ""00"", ""000"", ""1"", ""11"", ""111"", ""0"", ""01"", ""1010"", ""110"", ""110011"", ""111101111"" ]

negative example: [ ""10"", ""0101"", ""100"", ""101"", ""011"", ""1110"", ""01010"", ""11001"", ""10100"", ""00101"" ]"
a*b(a*ba*ba*b)*a*,"positive example: [ ""ab"", ""aba"", ""abba"", ""ababba"", ""aabbaa"", ""b"", ""baa"", ""baabaa"", ""ababbaaa"" ]  
negative example: [ ""a"", ""bb"", ""baba"", ""abab"", ""aabba"", ""bba"", ""aa"", ""abababab"", ""ababb"" ]"
a*ba*((ab|ba|b)b)*a*,"positive example: [aba, aabba, ba, aababbbaa]
negative example: [abbab, aaab, bbabba]"
a*b(a|(bb|aba))*,"positive example: ['b', 'ba', 'ab', 'baba', 'abba', 'abababa', 'abb', 'bababa', 'ababbb', 'abbaaba']
negative example: ['aaa', 'bbbb', 'aaab', 'abababaaa', 'bbbab', 'baaa', 'aa', 'bbba', 'ababaa']"
(abb)*,"positive example: [abb, abbabb, abbabbabb]  
negative example: [a, ab, bb]"
(a)(a*)*(b*)*(a*)*,"Positive example: [ ""a"", ""aa"", ""aaa"", ""ab"", ""aab"", ""abba"", ""aaaaa"", ""aaabbb"", ""abbba"" ]

Negative example: [ ""b"", ""ba"", ""bba"", ""bbb"", ""abbbba"", ""bbbaaa"", ""babab"", ""c"", ""acba"" ]"
(ab)*(b+b+)(ab)*,"positive example: ['b', 'bbbb', 'abab', 'ababab', 'abbb', 'abb', 'babab', 'bab', 'ababbbab']
negative example: ['a', 'ab', 'bb', 'babbb', 'aa', 'abbab', 'ba', 'abbabab', 'aba']"
1|((0|1)*1(0|1)1*0*),"Positive examples: [ ""1"", ""1010"", ""1110"", ""100"", ""111110"" ]  
Negative examples: [ ""0"", ""11"", ""000"", ""110111"", ""10001"" ]"
((b*)(a)(a)(a*))*,"Positive examples: ['aaa', 'baaa', 'bbaaa', 'aaabaaa', '', 'bbaa', 'baa', 'aaaa']

Negative examples: ['a', 'b', 'ab', 'aba', 'aa', 'ba', 'baba', 'bb']"
(1*01*01*101*)*1*,"positive example: [101, 011011, 1001011, 1101, 1010111]
negative example: [11100, 001011, 010100, 10010111, 0001]"
(aa*|bb*)aaa+,"positive example: [aaaaaa, baaaa, aaaaba]
negative example: [aaa, aabab, bbaaa]"
(0(1+(0*1+)*)*0)*,"Positive examples:  
[  
  ""00"",  
  ""0110"",  
  ""01110"",  
  ""0110010"",  
  """"  
]

Negative examples:  
[  
  ""01"",  
  ""10"",  
  ""110"",  
  ""1010"",  
  ""1001""  
]"
(a*b*b)|(a*),"Positive examples: ['abb', 'a', '', 'bbb', 'ab', 'aaaa', 'bbbb', 'aa']

Negative examples: ['b', 'ba', 'aab', 'aaabb', 'bbab', 'abab', 'baaa', 'bbba']"
a*b*(aa)*b*,"Positive example: [ ""aab"", ""aaaabbb"", ""aa"", ""aaa"", ""aabba"", ""aabaa"", ""bbaaab"" ]

Negative example: [ ""aabbaab"", ""ab"", ""ba"", ""b"", ""bb"", ""abb"", ""abab"" ]"
a*|b+(a*|bb*),"positive example: ['a', 'aa', 'b', 'ba', 'bba', 'bbb', 'bbba', 'bbbaa']

negative example: ['ab', 'bab', 'abb', 'baa', 'bbab', 'bbbbbaba']"
(bab)*a*b*(bab)*,"Positive examples: ['bab', 'a', 'b', 'baba', 'babab', 'bababbab', 'abab', 'ababab', 'bababaab']

Negative examples: ['bb', 'aa', 'ba', 'ababababa', 'abababbb', 'bbaba', 'aba', 'baa']"
(1+0+1+)*|(0+1+0+)*,"positive example: ['1010', '110', '0110', '111', '0001000']  
negative example: ['10', '01', '11', '00', '1001']"
b*a(a|b)aaa*,"positive example:[baa, baaa, baaab, aaa, aabaa, bbaaaaa]
negative example:[b, aa, bbba, ba, ab, aab]"
